excel_row,x_m,y_m,radius_m,nearest_excel_row,nearest_distance_m
967,-87.261,240.903,256.22009587462105,862,13.721572541075586
968,-100.514,235.682,256.2207433444841,1080,13.761076992735708
969,-113.456,229.731,256.2198202657242,1081,13.735699836557306
970,-126.048,223.071,256.22015795990757,1082,13.711882438235818
971,-138.251,215.721,256.22039115183634,1083,13.688100890919825
972,-150.026,207.705,256.2209353292584,1084,13.665707482600373
973,-161.337,199.046,256.2204864662465,1085,13.645688256735177
974,-172.15,189.772,256.2206753640307,868,13.562334349218803
975,-182.43,179.912,256.22067177337584,869,13.487070289725644
976,-192.147,169.495,256.2206561423181,1088,13.591068133152765
977,-201.269,158.555,256.22040977642666,1089,13.575744583631488
978,-209.77,147.124,256.220460299329,1090,13.561168459981614
979,-217.622,135.239,256.22045586759856,1091,13.547898176470023
980,-224.802,122.935,256.2205171897832,1092,13.536643971088251
981,-231.286,110.252,256.2200563968403,1093,13.52565935546213
982,-237.056,97.228,256.22027851050353,1094,13.516754640075387
983,-242.093,83.903,256.2200890991961,1095,13.508556880733048
984,-246.382,70.32,256.22059309118777,877,13.49372891383253
985,-249.909,56.518,256.2202033505555,1097,13.495933980277195
986,-252.664,42.542,256.22044934001656,1098,13.490833406428226
987,-254.638,28.435,256.22072568197916,1099,13.48758792371711
988,-255.824,14.239,256.2199603797487,1100,13.486004041227329
989,-256.22,0.0,256.22,1101,13.48599999999999
990,-255.824,-14.239,256.2199603797487,1102,13.486004041227329
991,-254.638,-28.435,256.22072568197916,1103,13.48758792371711
992,-252.664,-42.542,256.22044934001656,1104,13.490833406428226
993,-249.909,-56.518,256.2202033505555,1105,13.495933980277195
994,-246.382,-70.32,256.22059309118777,886,13.49372891383253
995,-242.093,-83.903,256.2200890991961,1107,13.508556880733048
996,-237.056,-97.228,256.22027851050353,1108,13.516754640075387
997,-231.286,-110.252,256.2200563968403,1109,13.52565935546213
998,-224.802,-122.935,256.2205171897832,1110,13.536643971088251
999,-217.622,-135.239,256.22045586759856,1111,13.547898176470023
1000,-209.77,-147.124,256.220460299329,1112,13.561168459981614
1001,-201.269,-158.555,256.22040977642666,1113,13.575744583631488
1002,-192.147,-169.495,256.2206561423181,1114,13.591068133152765
1003,-182.43,-179.912,256.22067177337584,894,13.487070289725644
1004,-172.15,-189.772,256.2206753640307,895,13.562334349218803
1005,-161.337,-199.046,256.2204864662465,1117,13.645688256735177
1006,-150.026,-207.705,256.2209353292584,1118,13.665707482600373
1007,-138.251,-215.721,256.22039115183634,1119,13.688100890919825
1008,-126.048,-223.071,256.22015795990757,1120,13.711882438235818
1009,-113.456,-229.731,256.2198202657242,1121,13.735699836557306
1010,-100.514,-235.682,256.2207433444841,1122,13.761076992735708
1011,-87.261,-240.903,256.22009587462105,901,13.721572541075586
1012,-73.738,-245.381,256.22085747456237,902,13.515634983233308
1013,-59.987,-249.099,256.2201240535177,903,13.505928513064173
1014,-46.05,-252.048,256.2202115446789,904,13.697146126109622
1015,-31.972,-254.218,256.2206086715118,1127,13.905750213490823
1016,-17.794,-255.602,256.22062532122584,1128,13.937334106636035
1017,-3.562,-256.196,256.2207607903778,1129,13.971683649438953
1018,10.682,-255.998,256.2207663871139,1130,14.005733468833412
1019,24.892,-255.008,256.2200064944188,1131,14.042614749397618
1020,39.026,-253.231,256.2205456964761,909,13.86624754574936
1021,53.039,-250.671,256.2207754300966,910,13.577555597382021
1022,66.888,-247.336,256.22080602480355,911,13.486335009927643
1023,80.53,-243.236,256.2202813908376,912,13.593599229048936
1024,93.923,-238.385,256.22048738147384,913,13.899167205268093
1025,107.026,-232.796,256.2197148776807,1024,14.245193224382737
1026,119.799,-226.489,256.2207398357908,1027,14.245057669240929
1027,132.201,-219.481,256.22063492622914,1028,14.244530353788432
1028,144.194,-211.795,256.2206698551075,1029,14.244489811853573
1029,155.741,-203.454,256.220196700026,917,14.041403419886494
1030,166.808,-194.484,256.2204814607919,918,13.674518784951811
1031,177.358,-184.913,256.2199791839036,919,13.498933920869462
1032,187.361,-174.771,256.2206993238446,920,13.52473770540486
1033,196.784,-164.088,256.22024588232676,921,13.748087757939263
1034,205.599,-152.898,256.22011475487244,922,14.160973130403145
1035,213.779,-141.236,256.22074181650476,1036,14.244512101156703
1036,221.297,-129.137,256.22007528294887,1035,14.244512101156703
1037,228.132,-116.639,256.2203460793073,1036,14.244901859963804
1038,234.262,-103.78,256.2205554673551,1039,14.244299421171968
1039,239.667,-90.601,256.22024137448625,926,13.80466895655236
1040,244.332,-77.141,256.22033507315535,927,13.548155778555255
1041,248.241,-63.443,256.21984374751304,928,13.4886088237446
1042,251.384,-49.549,256.22064486883176,929,13.631676199206002
1043,253.749,-35.502,256.2205046537064,930,13.967309726643842
1044,255.33,-21.345,256.22064305008684,1045,14.244978413462055
1045,256.121,-7.122,256.2200021953789,933,14.244
1046,269.281,15.123,269.70532454884903,1047,15.127488786973204
1047,268.01,30.197,269.70580065879193,1159,14.941634616065283
1048,265.895,45.177,269.70560311940125,1160,14.585475275081036
1049,262.944,60.015,269.7060387922377,1161,14.2736866996582
1050,259.165,74.664,269.70578436696536,1162,14.01101288272904
1051,254.571,89.078,269.70592156087343,1163,13.798427772757302
1052,249.176,103.212,269.7061288143078,1164,13.639298992250316
1053,242.996,117.021,269.705340060222,1165,13.536289151757929
1054,236.053,130.462,269.70604786137073,1166,13.48771326059389
1055,228.366,143.492,269.70536520432813,1167,13.49818228503379
1056,219.961,156.071,269.70539216337517,1168,13.56432501085106
1057,210.864,168.159,269.7055353102713,1169,13.686408440493075
1058,201.104,179.717,269.70542987674537,1170,13.864305247649433
1059,190.711,190.711,269.70608269373537,1171,14.093455112214313
1060,179.717,201.104,269.70542987674537,1172,14.37266127062068
1061,168.159,210.864,269.7055353102713,949,14.460803020579439
1062,156.071,219.961,269.70539216337517,950,14.413420308864952
1063,143.492,228.366,269.70536520432813,951,14.367668774021771
1064,130.462,236.053,269.70604786137073,952,14.323744796665412
1065,117.021,242.996,269.705340060222,953,14.280757157798057
1066,103.212,249.176,269.7061288143078,954,14.238370763538923
1067,89.078,254.571,269.70592156087343,955,14.196849263128781
1068,74.664,259.165,269.70578436696536,956,14.155967540228401
1069,60.015,262.944,269.7060387922377,1180,13.934489046965407
1070,45.177,265.895,269.70560311940125,1181,13.739934097367463
1071,30.197,268.01,269.70580065879193,1182,13.598730014232931
1072,15.123,269.281,269.70532454884903,1183,13.51447290870052
1073,0.0,269.706,269.706,1184,13.484999999999957
1074,-15.123,269.281,269.70532454884903,1185,13.51447290870052
1075,-30.197,268.01,269.70580065879193,1186,13.598730014232931
1076,-45.177,265.895,269.70560311940125,1187,13.739934097367463
1077,-60.015,262.944,269.7060387922377,965,13.845028313441643
1078,-74.664,259.165,269.70578436696536,966,13.81506901900966
1079,-89.078,254.571,269.70592156087343,967,13.788245464887844
1080,-103.212,249.176,269.7061288143078,968,13.761076992735708
1081,-117.021,242.996,269.705340060222,969,13.735699836557306
1082,-130.462,236.053,269.70604786137073,970,13.711882438235818
1083,-143.492,228.366,269.70536520432813,971,13.688100890919825
1084,-156.071,219.961,269.70539216337517,972,13.665707482600373
1085,-168.159,210.864,269.7055353102713,973,13.645688256735177
1086,-179.717,201.104,269.70542987674537,974,13.626214184431442
1087,-190.711,190.711,269.70608269373537,975,13.608576780839362
1088,-201.104,179.717,269.70542987674537,976,13.591068133152765
1089,-210.864,168.159,269.7055353102713,977,13.575744583631488
1090,-219.961,156.071,269.70539216337517,978,13.561168459981614
1091,-228.366,143.492,269.70536520432813,1201,13.49818228503379
1092,-236.053,130.462,269.70604786137073,1202,13.48771326059389
1093,-242.996,117.021,269.705340060222,981,13.52565935546213
1094,-249.176,103.212,269.7061288143078,982,13.516754640075387
1095,-254.571,89.078,269.70592156087343,983,13.508556880733048
1096,-259.165,74.664,269.70578436696536,984,13.500941633826896
1097,-262.944,60.015,269.7060387922377,985,13.495933980277195
1098,-265.895,45.177,269.70560311940125,986,13.490833406428226
1099,-268.01,30.197,269.70580065879193,987,13.48758792371711
1100,-269.281,15.123,269.70532454884903,988,13.486004041227329
1101,-269.706,0.0,269.706,989,13.48599999999999
1102,-269.281,-15.123,269.70532454884903,990,13.486004041227329
1103,-268.01,-30.197,269.70580065879193,991,13.48758792371711
1104,-265.895,-45.177,269.70560311940125,992,13.490833406428226
1105,-262.944,-60.015,269.7060387922377,993,13.495933980277195
1106,-259.165,-74.664,269.70578436696536,994,13.500941633826896
1107,-254.571,-89.078,269.70592156087343,995,13.508556880733048
1108,-249.176,-103.212,269.7061288143078,996,13.516754640075387
1109,-242.996,-117.021,269.705340060222,997,13.52565935546213
1110,-236.053,-130.462,269.70604786137073,1219,13.48771326059389
1111,-228.366,-143.492,269.70536520432813,1220,13.49818228503379
1112,-219.961,-156.071,269.70539216337517,1000,13.561168459981614
1113,-210.864,-168.159,269.7055353102713,1001,13.575744583631488
1114,-201.104,-179.717,269.70542987674537,1002,13.591068133152765
1115,-190.711,-190.711,269.70608269373537,1003,13.608576780839362
1116,-179.717,-201.104,269.70542987674537,1004,13.626214184431442
1117,-168.159,-210.864,269.7055353102713,1005,13.645688256735177
1118,-156.071,-219.961,269.70539216337517,1006,13.665707482600373
1119,-143.492,-228.366,269.70536520432813,1007,13.688100890919825
1120,-130.462,-236.053,269.70604786137073,1008,13.711882438235818
1121,-117.021,-242.996,269.705340060222,1009,13.735699836557306
1122,-103.212,-249.176,269.7061288143078,1010,13.761076992735708
1123,-89.078,-254.571,269.70592156087343,1011,13.788245464887844
1124,-74.664,-259.165,269.70578436696536,1012,13.81506901900966
1125,-60.015,-262.944,269.7060387922377,1013,13.845028313441643
1126,-45.177,-265.895,269.70560311940125,1234,13.739934097367463
1127,-30.197,-268.01,269.70580065879193,1235,13.598730014232931
1128,-15.123,-269.281,269.70532454884903,1236,13.51447290870052
1129,0.0,-269.706,269.706,1237,13.484999999999957
1130,15.123,-269.281,269.70532454884903,1238,13.51447290870052
1131,30.197,-268.01,269.70580065879193,1239,13.598730014232931
1132,45.177,-265.895,269.70560311940125,1240,13.739934097367463
1133,60.015,-262.944,269.7060387922377,1241,13.934489046965407
1134,74.664,-259.165,269.70578436696536,1022,14.155967540228401
1135,89.078,-254.571,269.70592156087343,1023,14.196849263128781
1136,103.212,-249.176,269.7061288143078,1024,14.238370763538923
1137,117.021,-242.996,269.705340060222,1025,14.280757157798057
1138,130.462,-236.053,269.70604786137073,1026,14.323744796665412
1139,143.492,-228.366,269.70536520432813,1027,14.367668774021771
1140,156.071,-219.961,269.70539216337517,1028,14.413420308864952
1141,168.159,-210.864,269.7055353102713,1029,14.460803020579439
1142,179.717,-201.104,269.70542987674537,1249,14.37266127062068
1143,190.711,-190.711,269.70608269373537,1250,14.093455112214313
1144,201.104,-179.717,269.70542987674537,1251,13.864305247649433
1145,210.864,-168.159,269.7055353102713,1252,13.686408440493075
1146,219.961,-156.071,269.70539216337517,1253,13.56432501085106
1147,228.366,-143.492,269.70536520432813,1254,13.49818228503379
1148,236.053,-130.462,269.70604786137073,1255,13.48771326059389
1149,242.996,-117.021,269.705340060222,1256,13.536289151757929
1150,249.176,-103.212,269.7061288143078,1257,13.639298992250316
1151,254.571,-89.078,269.70592156087343,1258,13.798427772757302
1152,259.165,-74.664,269.70578436696536,1259,14.01101288272904
1153,262.944,-60.015,269.7060387922377,1260,14.2736866996582
1154,265.895,-45.177,269.70560311940125,1261,14.585475275081036
1155,268.01,-30.197,269.70580065879193,1262,14.941634616065283
1156,269.281,-15.123,269.70532454884903,1155,15.127488786973204
1157,269.706,0.0,269.706,1046,15.128970685410161
1158,283.067,8.392,283.1913701951385,1046,15.341452245468812
1159,282.072,25.146,283.1906327899989,1047,14.941634616065283
1160,280.087,41.812,283.1906970806068,1048,14.585475275081036
1161,277.118,58.331,283.19055684291453,1049,14.2736866996582
1162,273.176,74.645,283.19075373500453,1050,14.01101288272904
1163,268.274,90.698,283.1908654600286,1051,13.798427772757302
1164,262.43,106.431,283.190859070345,1052,13.639298992250316
1165,255.664,121.791,283.19097545119615,1053,13.536289151757929
1166,248.0,136.722,283.1905812063671,1054,13.48771326059389
1167,239.465,151.174,283.1908623190374,1055,13.49818228503379
1168,230.089,165.094,283.1907073987422,1056,13.56432501085106
1169,219.904,178.435,283.19042787672043,1057,13.686408440493075
1170,208.948,191.149,283.1911137465298,1058,13.864305247649433
1171,197.257,203.192,283.19130091335785,1059,14.093455112214313
1172,184.873,214.52,283.19049512474817,1278,14.01570326455293
1173,171.84,225.096,283.19109240228585,1279,13.93197595461606
1174,158.204,234.88,283.19096033595423,1280,13.855172499828363
1175,144.011,243.84,283.19094922154557,1281,13.785675536585039
1176,129.313,251.943,283.1909730517553,1282,13.7237223084701
1177,114.161,259.161,283.1910271212702,1283,13.667890107840357
1178,98.608,265.469,283.1913268887308,1284,13.618903994081164
1179,82.708,270.844,283.19089957129626,1285,13.579195889300689
1180,66.518,275.268,283.1909535066401,1286,13.544922332741523
1181,50.094,278.725,283.190809280598,1287,13.519100007027056
1182,33.494,281.203,283.19070472916303,1288,13.5003256627387
1183,16.776,282.694,283.1913342812594,1289,13.488331105070003
1184,0.0,283.191,283.191,1073,13.484999999999957
1185,-16.776,282.694,283.1913342812594,1291,13.488331105070003
1186,-33.494,281.203,283.19070472916303,1292,13.5003256627387
1187,-50.094,278.725,283.190809280598,1293,13.519100007027056
1188,-66.518,275.268,283.1909535066401,1294,13.544922332741523
1189,-82.708,270.844,283.19089957129626,1295,13.579195889300689
1190,-98.608,265.469,283.1913268887308,1296,13.618903994081164
1191,-114.161,259.161,283.1910271212702,1297,13.667890107840357
1192,-129.313,251.943,283.1909730517553,1298,13.7237223084701
1193,-144.011,243.84,283.19094922154557,1299,13.785675536585039
1194,-158.204,234.88,283.19096033595423,1300,13.855172499828363
1195,-171.84,225.096,283.19109240228585,1301,13.93197595461606
1196,-184.873,214.52,283.19049512474817,1302,14.01570326455293
1197,-197.257,203.192,283.19130091335785,1087,14.093455112214313
1198,-208.948,191.149,283.1911137465298,1088,13.864305247649433
1199,-219.904,178.435,283.19042787672043,1089,13.686408440493075
1200,-230.089,165.094,283.1907073987422,1090,13.56432501085106
1201,-239.465,151.174,283.1908623190374,1091,13.49818228503379
1202,-248.0,136.722,283.1905812063671,1092,13.48771326059389
1203,-255.664,121.791,283.19097545119615,1093,13.536289151757929
1204,-262.43,106.431,283.190859070345,1094,13.639298992250316
1205,-268.274,90.698,283.1908654600286,1095,13.798427772757302
1206,-273.176,74.645,283.19075373500453,1096,14.01101288272904
1207,-277.118,58.331,283.19055684291453,1097,14.2736866996582
1208,-280.087,41.812,283.1906970806068,1098,14.585475275081036
1209,-282.072,25.146,283.1906327899989,1099,14.941634616065283
1210,-283.067,8.392,283.1913701951385,1100,15.341452245468812
1211,-283.067,-8.392,283.1913701951385,1102,15.341452245468812
1212,-282.072,-25.146,283.1906327899989,1103,14.941634616065283
1213,-280.087,-41.812,283.1906970806068,1104,14.585475275081036
1214,-277.118,-58.331,283.19055684291453,1105,14.2736866996582
1215,-273.176,-74.645,283.19075373500453,1106,14.01101288272904
1216,-268.274,-90.698,283.1908654600286,1107,13.798427772757302
1217,-262.43,-106.431,283.190859070345,1108,13.639298992250316
1218,-255.664,-121.791,283.19097545119615,1109,13.536289151757929
1219,-248.0,-136.722,283.1905812063671,1110,13.48771326059389
1220,-239.465,-151.174,283.1908623190374,1111,13.49818228503379
1221,-230.089,-165.094,283.1907073987422,1112,13.56432501085106
1222,-219.904,-178.435,283.19042787672043,1113,13.686408440493075
1223,-208.948,-191.149,283.1911137465298,1114,13.864305247649433
1224,-197.257,-203.192,283.19130091335785,1115,14.093455112214313
1225,-184.873,-214.52,283.19049512474817,1332,14.01570326455293
1226,-171.84,-225.096,283.19109240228585,1333,13.93197595461606
1227,-158.204,-234.88,283.19096033595423,1334,13.855172499828363
1228,-144.011,-243.84,283.19094922154557,1335,13.785675536585039
1229,-129.313,-251.943,283.1909730517553,1336,13.7237223084701
1230,-114.161,-259.161,283.1910271212702,1337,13.667890107840357
1231,-98.608,-265.469,283.1913268887308,1338,13.618903994081164
1232,-82.708,-270.844,283.19089957129626,1339,13.579195889300689
1233,-66.518,-275.268,283.1909535066401,1340,13.544922332741523
1234,-50.094,-278.725,283.190809280598,1341,13.519100007027056
1235,-33.494,-281.203,283.19070472916303,1342,13.5003256627387
1236,-16.776,-282.694,283.1913342812594,1343,13.488331105070003
1237,0.0,-283.191,283.191,1129,13.484999999999957
1238,16.776,-282.694,283.1913342812594,1345,13.488331105070003
1239,33.494,-281.203,283.19070472916303,1346,13.5003256627387
1240,50.094,-278.725,283.190809280598,1347,13.519100007027056
1241,66.518,-275.268,283.1909535066401,1348,13.544922332741523
1242,82.708,-270.844,283.19089957129626,1349,13.579195889300689
1243,98.608,-265.469,283.1913268887308,1350,13.618903994081164
1244,114.161,-259.161,283.1910271212702,1351,13.667890107840357
1245,129.313,-251.943,283.1909730517553,1352,13.7237223084701
1246,144.011,-243.84,283.19094922154557,1353,13.785675536585039
1247,158.204,-234.88,283.19096033595423,1354,13.855172499828363
1248,171.84,-225.096,283.19109240228585,1355,13.93197595461606
1249,184.873,-214.52,283.19049512474817,1356,14.01570326455293
1250,197.257,-203.192,283.19130091335785,1143,14.093455112214313
1251,208.948,-191.149,283.1911137465298,1144,13.864305247649433
1252,219.904,-178.435,283.19042787672043,1145,13.686408440493075
1253,230.089,-165.094,283.1907073987422,1146,13.56432501085106
1254,239.465,-151.174,283.1908623190374,1147,13.49818228503379
1255,248.0,-136.722,283.1905812063671,1148,13.48771326059389
1256,255.664,-121.791,283.19097545119615,1149,13.536289151757929
1257,262.43,-106.431,283.190859070345,1150,13.639298992250316
1258,268.274,-90.698,283.1908654600286,1151,13.798427772757302
1259,273.176,-74.645,283.19075373500453,1152,14.01101288272904
1260,277.118,-58.331,283.19055684291453,1153,14.2736866996582
1261,280.087,-41.812,283.1906970806068,1154,14.585475275081036
1262,282.072,-25.146,283.1906327899989,1155,14.941634616065283
1263,283.067,-8.392,283.1913701951385,1156,15.341452245468812
1264,296.174,17.25,296.67591876658946,1373,15.292965605140184
1265,294.67,34.442,296.67601902412,1374,14.817249171151852
1266,292.169,51.517,296.676129558817,1375,14.405390553539322
1267,288.679,68.418,296.6758968386208,1376,14.063623324022892
1268,284.213,85.088,296.67658672871374,1377,13.79664673027468
1269,278.784,101.469,296.67570951629995,1378,13.610912129611325
1270,272.413,117.507,296.6761493918916,1379,13.507660234104174
1271,265.12,133.148,296.67659884797115,1380,13.488382593921306
1272,256.929,148.338,296.67604096893297,1381,13.555893478483819
1273,247.869,163.026,296.6757789860844,1382,13.70705267371509
1274,237.971,177.163,296.6764658849771,1383,13.939262892993998
1275,227.267,190.7,296.67621962166095,1384,14.249693400210418
1276,215.794,203.592,296.6761751472471,1170,14.20197046187607
1277,203.592,215.794,296.6761751472471,1171,14.104702371904208
1278,190.7,227.267,296.67621962166095,1172,14.01570326455293
1279,177.163,237.971,296.6764658849771,1173,13.93197595461606
1280,163.026,247.869,296.6757789860844,1174,13.855172499828363
1281,148.338,256.929,296.67604096893297,1175,13.785675536585039
1282,133.148,265.12,296.67659884797115,1176,13.7237223084701
1283,117.507,272.413,296.6761493918916,1177,13.667890107840357
1284,101.469,278.784,296.67570951629995,1178,13.618903994081164
1285,85.088,284.213,296.67658672871374,1395,13.540645184037531
1286,68.418,288.679,296.6758968386208,1396,13.486171176431077
1287,51.517,292.169,296.676129558817,1397,13.517241471542969
1288,34.442,294.67,296.67601902412,1182,13.5003256627387
1289,17.25,296.174,296.67591876658946,1183,13.488331105070003
1290,0.0,296.676,296.676,1184,13.485000000000014
1291,-17.25,296.174,296.67591876658946,1185,13.488331105070003
1292,-34.442,294.67,296.67601902412,1186,13.5003256627387
1293,-51.517,292.169,296.676129558817,1187,13.519100007027056
1294,-68.418,288.679,296.6758968386208,1188,13.544922332741523
1295,-85.088,284.213,296.67658672871374,1189,13.579195889300689
1296,-101.469,278.784,296.67570951629995,1190,13.618903994081164
1297,-117.507,272.413,296.6761493918916,1191,13.667890107840357
1298,-133.148,265.12,296.67659884797115,1192,13.7237223084701
1299,-148.338,256.929,296.67604096893297,1410,13.764960915309617
1300,-163.026,247.869,296.6757789860844,1411,13.59123706658082
1301,-177.163,237.971,296.6764658849771,1412,13.49887465680009
1302,-190.7,227.267,296.67621962166095,1413,13.493218222499793
1303,-203.592,215.794,296.6761751472471,1414,13.572464367239995
1304,-215.794,203.592,296.6761751472471,1415,13.734900654900985
1305,-227.267,190.7,296.67621962166095,1416,13.978880784955575
1306,-237.971,177.163,296.6764658849771,1417,14.299464500462934
1307,-247.869,163.026,296.6757789860844,1201,14.529181670004682
1308,-256.929,148.338,296.67604096893297,1202,14.65122851504266
1309,-265.12,133.148,296.67659884797115,1203,14.778274087321574
1310,-272.413,117.507,296.6761493918916,1204,14.911004828649217
1311,-278.784,101.469,296.67570951629995,1423,14.946317807406626
1312,-284.213,85.088,296.67658672871374,1424,14.515352493136364
1313,-288.679,68.418,296.6758968386208,1425,14.153607631978517
1314,-292.169,51.517,296.676129558817,1426,13.86463346071583
1315,-294.67,34.442,296.67601902412,1427,13.655945701415186
1316,-296.174,17.25,296.67591876658946,1428,13.52859819050004
1317,-296.676,0.0,296.676,1429,13.485000000000014
1318,-296.174,-17.25,296.67591876658946,1430,13.52859819050004
1319,-294.67,-34.442,296.67601902412,1431,13.655945701415186
1320,-292.169,-51.517,296.676129558817,1432,13.86463346071583
1321,-288.679,-68.418,296.6758968386208,1433,14.153607631978517
1322,-284.213,-85.088,296.67658672871374,1434,14.515352493136364
1323,-278.784,-101.469,296.67570951629995,1435,14.946317807406626
1324,-272.413,-117.507,296.6761493918916,1217,14.911004828649217
1325,-265.12,-133.148,296.67659884797115,1218,14.778274087321574
1326,-256.929,-148.338,296.67604096893297,1219,14.65122851504266
1327,-247.869,-163.026,296.6757789860844,1220,14.529181670004682
1328,-237.971,-177.163,296.6764658849771,1441,14.299464500462934
1329,-227.267,-190.7,296.67621962166095,1442,13.978880784955575
1330,-215.794,-203.592,296.6761751472471,1443,13.734900654900985
1331,-203.592,-215.794,296.6761751472471,1444,13.572464367239995
1332,-190.7,-227.267,296.67621962166095,1445,13.493218222499793
1333,-177.163,-237.971,296.6764658849771,1446,13.49887465680009
1334,-163.026,-247.869,296.6757789860844,1447,13.59123706658082
1335,-148.338,-256.929,296.67604096893297,1448,13.764960915309617
1336,-133.148,-265.12,296.67659884797115,1229,13.7237223084701
1337,-117.507,-272.413,296.6761493918916,1230,13.667890107840357
1338,-101.469,-278.784,296.67570951629995,1231,13.618903994081164
1339,-85.088,-284.213,296.67658672871374,1232,13.579195889300689
1340,-68.418,-288.679,296.6758968386208,1233,13.544922332741523
1341,-51.517,-292.169,296.676129558817,1234,13.519100007027056
1342,-34.442,-294.67,296.67601902412,1235,13.5003256627387
1343,-17.25,-296.174,296.67591876658946,1236,13.488331105070003
1344,0.0,-296.676,296.676,1237,13.485000000000014
1345,17.25,-296.174,296.67591876658946,1238,13.488331105070003
1346,34.442,-294.67,296.67601902412,1239,13.5003256627387
1347,51.517,-292.169,296.676129558817,1461,13.517241471542969
1348,68.418,-288.679,296.6758968386208,1462,13.486171176431077
1349,85.088,-284.213,296.67658672871374,1463,13.540645184037531
1350,101.469,-278.784,296.67570951629995,1243,13.618903994081164
1351,117.507,-272.413,296.6761493918916,1244,13.667890107840357
1352,133.148,-265.12,296.67659884797115,1245,13.7237223084701
1353,148.338,-256.929,296.67604096893297,1246,13.785675536585039
1354,163.026,-247.869,296.6757789860844,1247,13.855172499828363
1355,177.163,-237.971,296.6764658849771,1248,13.93197595461606
1356,190.7,-227.267,296.67621962166095,1249,14.01570326455293
1357,203.592,-215.794,296.6761751472471,1250,14.104702371904208
1358,215.794,-203.592,296.6761751472471,1251,14.20197046187607
1359,227.267,-190.7,296.67621962166095,1474,14.249693400210418
1360,237.971,-177.163,296.6764658849771,1475,13.939262892993998
1361,247.869,-163.026,296.6757789860844,1476,13.70705267371509
1362,256.929,-148.338,296.67604096893297,1477,13.555893478483819
1363,265.12,-133.148,296.67659884797115,1478,13.488382593921306
1364,272.413,-117.507,296.6761493918916,1479,13.507660234104174
1365,278.784,-101.469,296.67570951629995,1480,13.610912129611325
1366,284.213,-85.088,296.67658672871374,1481,13.79664673027468
1367,288.679,-68.418,296.6758968386208,1482,14.063623324022892
1368,292.169,-51.517,296.676129558817,1483,14.405390553539322
1369,294.67,-34.442,296.67601902412,1484,14.817249171151852
1370,296.174,-17.25,296.67591876658946,1485,15.292965605140184
1371,296.676,0.0,296.676,1372,15.828192695314273
1372,310.046,8.472,310.16172700705675,1487,14.987944021779626
1373,309.12,25.391,310.1610505543854,1488,14.193843207531907
1374,307.273,42.234,310.1619049544931,1489,13.681573959161273
1375,304.508,58.951,310.1618004606628,1490,13.486642354567003
1376,300.834,75.492,310.1614702376812,1491,13.621289402989705
1377,296.263,91.807,310.1617165576693,1268,13.79664673027468
1378,290.807,107.849,310.16143868959597,1269,13.610912129611325
1379,284.484,123.569,310.16196416872265,1270,13.507660234104174
1380,277.311,138.92,310.1615016745308,1271,13.488382593921306
1381,269.311,153.856,310.16138292347097,1272,13.555893478483819
1382,260.507,168.333,310.16108063069424,1498,13.498342750130465
1383,250.926,182.308,310.1613521056419,1499,13.570715603828729
1384,240.596,195.739,310.1615568328867,1500,13.966720910793631
1385,229.548,208.586,310.1618991752533,1276,14.632585280803927
1386,217.814,220.81,310.1612398350252,1277,15.080634602031816
1387,205.431,232.375,310.16130704199713,1504,14.460389621306888
1388,192.435,243.247,310.16178396765775,1505,13.838214660858515
1389,178.864,253.393,310.16180123445247,1506,13.521294390700922
1390,164.76,262.782,310.16163064441093,1507,13.531613059794486
1391,150.163,271.387,310.16097487917466,1508,13.869249475007665
1392,135.119,279.183,310.16171854373,1282,14.200451049174449
1393,119.671,286.145,310.161424529228,1283,13.90146467103374
1394,103.867,292.253,310.16152194945136,1284,13.68080279077218
1395,87.752,297.489,310.16143961653256,1285,13.540645184037531
1396,71.375,301.837,310.1611922758874,1286,13.486171176431077
1397,54.786,305.285,310.16195289074386,1515,13.504459448641365
1398,38.033,307.821,310.1616951365852,1288,13.632464267328936
1399,21.166,309.438,310.1610475220897,1289,13.829994649312063
1400,4.236,310.133,310.1619276845564,1290,14.10796034159438
1401,-12.706,309.901,310.1613648361124,1291,14.45954580891118
1402,-29.611,308.745,310.1617099933517,1521,14.036946427197055
1403,-46.427,306.667,310.1614341242315,1522,13.603084098835861
1404,-63.104,303.674,310.1612694905668,1523,13.489572009519103
1405,-79.593,299.775,310.1614035852946,1524,13.704898759202877
1406,-95.845,294.981,310.16133605915485,1525,14.23559879316638
1407,-111.811,289.307,310.16163523234144,1296,14.75433810782445
1408,-127.443,282.769,310.1612896703907,1297,14.351683943008211
1409,-142.694,275.388,310.16145501980094,1298,14.01991226791378
1410,-157.52,267.184,310.16099086764603,1530,13.660788300826544
1411,-171.876,258.184,310.16179202474314,1531,13.485443448400193
1412,-185.719,248.412,310.16135914230193,1301,13.49887465680009
1413,-199.007,237.9,310.16156442892793,1302,13.493218222499793
1414,-211.702,226.677,310.1615694005303,1303,13.572464367239995
1415,-223.764,214.778,310.16111455177617,1304,13.734900654900985
1416,-235.159,202.238,310.16119023017694,1305,13.978880784955575
1417,-245.853,189.094,310.16163277394577,1538,13.72901547817612
1418,-255.812,175.386,310.1612940713267,1539,13.493295260980561
1419,-265.008,161.155,310.1615290280211,1540,13.586282788165418
1420,-273.413,146.443,310.16160435811526,1541,14.000950324888645
1421,-281.002,131.293,310.1612094588877,1542,14.712265427186923
1422,-287.753,115.752,310.1617554003072,1544,15.287086478462792
